Date,Open,High,Low,Close,Adj Close,Volume
2023-12-19,0.168051,0.208053,0.136873,0.146876,0.146876,122808844
2023-12-20,0.145942,0.210890,0.105023,0.186058,0.186058,111016061
2023-12-21,0.185669,0.293065,0.184070,0.280936,0.280936,113313578
2023-12-22,0.282465,0.331251,0.217143,0.226059,0.226059,68356381
2023-12-23,0.227300,0.247010,0.132518,0.234329,0.234329,150550688
2023-12-24,0.232159,0.236531,0.140908,0.144050,0.144050,68659967
2023-12-25,0.143659,0.260422,0.123958,0.196551,0.196551,56785756
2023-12-26,0.196964,0.205706,0.124569,0.175065,0.175065,41112351
2023-12-27,0.172379,0.193170,0.130600,0.180283,0.180283,32294018
2023-12-28,0.180061,0.190308,0.135345,0.183730,0.183730,46207708
2023-12-29,0.183542,0.222151,0.165378,0.179103,0.179103,51524976
2023-12-30,0.179129,0.199103,0.148266,0.167263,0.167263,35621871
2023-12-31,0.167369,0.190441,0.148864,0.152965,0.152965,11940111
2024-01-01,0.152783,0.171293,0.148457,0.171293,0.171293,9675548
2024-01-02,0.171916,0.178879,0.133282,0.142940,0.142940,30384115
2024-01-03,0.143544,0.149091,0.085225,0.088007,0.088007,47246129
2024-01-04,0.087952,0.143778,0.087617,0.134861,0.134861,36016959
2024-01-05,0.134983,0.134983,0.098377,0.115608,0.115608,20861199
2024-01-06,0.115576,0.116101,0.085321,0.093963,0.093963,21581621
2024-01-07,0.093904,0.102322,0.087556,0.089642,0.089642,10889276
2024-01-08,0.089663,0.138938,0.067702,0.130974,0.130974,37181669
2024-01-09,0.130758,0.155243,0.099894,0.129703,0.129703,36341849
2024-01-10,0.129984,0.227970,0.109788,0.173720,0.173720,100408333
2024-01-11,0.172735,0.316023,0.162427,0.277439,0.277439,133464389
2024-01-12,0.277402,0.281860,0.190103,0.212868,0.212868,80592524
2024-01-13,0.213136,0.289624,0.184303,0.275690,0.275690,58315101
2024-01-14,0.275409,0.374300,0.251180,0.317373,0.317373,106823666
2024-01-15,0.318878,0.384591,0.263677,0.296456,0.296456,108257159
2024-01-16,0.296700,0.324531,0.262229,0.292482,0.292482,78286270
2024-01-17,0.292255,0.448557,0.290444,0.430698,0.430698,109398849
2024-01-18,0.430849,0.481359,0.354806,0.363162,0.363162,157512862
2024-01-19,0.361979,0.413480,0.320529,0.399251,0.399251,88145140
2024-01-20,0.399407,0.403062,0.329859,0.335014,0.335014,43294653
2024-01-21,0.335178,0.344285,0.298481,0.298481,0.298481,44241329
2024-01-22,0.298661,0.306387,0.228765,0.231464,0.231464,93719096
2024-01-23,0.231544,0.281657,0.208517,0.281657,0.281657,94751711
2024-01-24,0.281461,0.353001,0.276649,0.350584,0.350584,122723483
2024-01-25,0.350544,0.406894,0.328103,0.382512,0.382512,78882031
2024-01-26,0.383567,0.385485,0.345097,0.351002,0.351002,67052156
2024-01-27,0.350862,0.364319,0.301764,0.344646,0.344646,58155387
2024-01-28,0.344895,0.371626,0.316794,0.330760,0.330760,52114460
2024-01-29,0.330410,0.330816,0.294197,0.313642,0.313642,60553286
2024-01-30,0.313568,0.342306,0.281006,0.282048,0.282048,62373638
2024-01-31,0.282314,0.284362,0.243759,0.251278,0.251278,62939276
2024-02-01,0.251084,0.252164,0.214032,0.227706,0.227706,79428656
2024-02-02,0.227417,0.273043,0.205863,0.260449,0.260449,69678293
2024-02-03,0.260847,0.277471,0.236609,0.242795,0.242795,57944397
2024-02-04,0.242831,0.242831,0.211290,0.212275,0.212275,35309873
2024-02-05,0.211987,0.224189,0.203987,0.212575,0.212575,37135675
2024-02-06,0.212650,0.213448,0.189738,0.190114,0.190114,27773843
2024-02-07,0.190178,0.238882,0.171778,0.215870,0.215870,60730494
2024-02-08,0.215953,0.242077,0.210888,0.219426,0.219426,45729690
2024-02-09,0.219465,0.263485,0.215004,0.249959,0.249959,42386176
2024-02-10,0.250193,0.337778,0.250193,0.316881,0.316881,56427892
2024-02-11,0.317202,0.340363,0.296083,0.296083,0.296083,32778139
2024-02-12,0.296126,0.376113,0.281769,0.370324,0.370324,58852191
