Date,Open,High,Low,Close,Adj Close,Volume
2020-09-18,3.488153,8.438537,3.261757,6.897257,6.897257,6061110198
2020-09-19,6.945577,7.443275,5.321795,5.724464,5.724464,2447471305
2020-09-20,5.720515,6.050326,4.720210,5.244195,5.244195,1554143599
2020-09-21,5.244195,5.622155,4.160743,4.266079,4.266079,1329464490
2020-09-22,4.275014,4.554092,3.755040,3.905138,3.905138,816282684
2020-09-23,3.917944,4.707648,3.916562,4.653265,4.653265,964205457
2020-09-24,4.448576,5.249795,4.448575,5.137266,5.137266,1168427377
2020-09-25,5.160446,5.528679,4.848576,5.012952,5.012952,882242519
2020-09-26,5.011349,5.225045,4.737246,4.805881,4.805881,463707078
2020-09-27,4.802269,5.442522,4.728704,4.780899,4.780899,444099192
2020-09-28,4.781430,4.937265,4.164315,4.187979,4.187979,435788116
2020-09-29,4.187974,4.417395,4.118354,4.417380,4.417380,356399047
2020-09-30,4.448182,4.448672,3.921893,4.013015,4.013015,375777187
2020-10-01,4.014052,4.506503,3.974046,4.259865,4.259865,701098958
2020-10-02,4.261800,4.292221,3.665554,3.785898,3.785898,646428104
2020-10-03,3.783604,4.124612,3.749287,3.791614,3.791614,359042995
2020-10-04,3.797647,3.816088,3.616777,3.668925,3.668925,413697306
2020-10-05,3.668925,3.716208,3.341256,3.419205,3.419205,497456257
2020-10-06,3.416884,3.416884,2.721012,2.834241,2.834241,681166626
2020-10-07,2.842322,2.988667,2.462868,2.800064,2.800064,664950267
2020-10-08,2.797326,3.417100,2.582608,3.270306,3.270306,717724262
2020-10-09,3.285660,3.555273,2.995400,3.097367,3.097367,672751181
2020-10-10,3.081812,3.632204,3.054928,3.331527,3.331527,562610977
2020-10-11,3.331239,3.442175,3.250743,3.387240,3.387240,411091368
2020-10-12,3.379021,3.429043,3.203085,3.260261,3.260261,558369285
2020-10-13,3.261673,3.622660,3.235385,3.497266,3.497266,383311535
2020-10-14,3.500179,3.582452,2.648806,3.082023,3.082023,516845493
2020-10-15,3.077349,3.077410,2.866540,2.906949,2.906949,439092200
2020-10-16,2.908383,3.163355,2.805559,3.034977,3.034977,578856190
2020-10-17,3.037373,3.085675,2.960528,3.000683,3.000683,274343380
2020-10-18,2.995080,3.276799,2.982761,3.266859,3.266859,270238697
2020-10-19,3.274675,3.281866,3.128738,3.177664,3.177664,353126948
