Date,Open,High,Low,Close,Adj Close,Volume
2021-10-07,3694.981934,3770.137939,3665.212646,3767.548096,3767.548096,947820
2021-10-08,3767.275146,3772.222168,3723.004395,3723.784424,3723.784424,1098914
2021-10-09,3723.484619,3739.899414,3721.912598,3739.667725,3739.667725,205426
2021-10-10,3740.399902,3740.399902,3624.613281,3625.785889,3625.785889,1293441
2021-10-11,3625.441406,3694.029053,3552.014893,3658.277100,3658.277100,1377212
2021-10-12,3658.020996,3664.047119,3595.594238,3627.575684,3627.575684,1069408
2021-10-13,3627.466797,3706.119873,3597.644531,3705.888428,3705.888428,1375786
2021-10-14,3706.053955,3929.825684,3705.581787,3925.743896,3925.743896,1106683
2021-10-15,3925.892090,4007.898438,3922.319336,4004.518799,4004.518799,957482
2021-10-16,4004.825439,4063.756836,3973.874023,3976.294189,3976.294189,369600
2021-10-17,3976.453369,4009.547363,3853.217529,3978.871582,3978.871582,766936
2021-10-18,3978.811768,4012.230957,3854.610107,3862.981445,3862.981445,732068
2021-10-19,3862.969238,4011.446777,3860.775146,4009.065918,4009.065918,609771
2021-10-20,4009.117676,4295.942871,3996.395996,4294.976563,4294.976563,794299
2021-10-21,4295.138672,4510.379883,4213.220703,4239.583984,4239.583984,2174347
2021-10-22,4239.703613,4301.407715,4084.028076,4127.678711,4127.678711,1186823
2021-10-23,4127.638184,4324.747559,4059.551758,4324.538086,4324.538086,1754577
2021-10-24,4324.944824,4325.125000,4154.669922,4223.981934,4223.981934,608324
2021-10-25,4224.054688,4375.691406,4221.728516,4367.241211,4367.241211,453646
2021-10-26,4367.573242,4407.171875,4290.984375,4292.949219,4292.949219,682365
2021-10-27,4292.835449,4435.361816,4101.299805,4101.299805,4101.299805,1185561
2021-10-28,4101.394043,4435.022461,4095.578369,4433.379883,4433.379883,1087977
2021-10-29,4433.232422,4599.236816,4432.074219,4595.001953,4595.001953,727919
2021-10-30,4594.950684,4595.114746,4444.885254,4446.792969,4446.792969,445448
2021-10-31,4446.599609,4542.893555,4368.761719,4457.811035,4457.811035,893895
2021-11-01,4458.065918,4521.420898,4354.936523,4492.090332,4492.090332,627949
2021-11-02,4492.499512,4733.721191,4471.861328,4732.750488,4732.750488,504756
2021-11-03,4732.844238,4817.231445,4697.998535,4814.261719,4814.261719,433131
2021-11-04,4813.757324,4814.558105,4633.207031,4686.301758,4686.301758,397383
2021-11-05,4686.457031,4691.431641,4661.137207,4665.956543,4665.956543,44455
2021-11-06,4665.777832,4672.436523,4516.380859,4672.165039,4672.165039,528058
2021-11-07,4671.787598,4800.059570,4671.054199,4782.388672,4782.388672,258119
2021-11-08,4782.901367,4976.762695,4781.232422,4976.249023,4976.249023,364468
2021-11-09,4976.368652,5002.597656,4931.621094,4961.576660,4961.576660,231349
2021-11-10,4961.683105,5061.107910,4701.192871,4710.698730,4710.698730,764016
2021-11-11,4711.468750,4967.290039,4711.468750,4957.332520,4957.332520,319324
2021-11-12,4961.540527,5038.395508,4716.406250,4876.162109,4876.162109,879446
2021-11-13,4874.746582,4885.454590,4762.304688,4848.620605,4848.620605,313485
2021-11-14,4847.673340,4875.527344,4731.840820,4799.060059,4799.060059,371959
2021-11-15,4799.868164,4948.886719,4767.774414,4789.447754,4789.447754,550648
2021-11-16,4790.297852,4795.685547,4323.208008,4419.735840,4419.735840,1422541
2021-11-17,4417.801270,6452.815918,4306.094238,4474.990723,4474.990723,1589723
2021-11-18,4475.206055,4540.195313,4156.059082,4156.453125,4156.453125,1344190
2021-11-19,4156.941406,4471.115723,4155.650879,4468.585449,4468.585449,1034798
2021-11-20,4468.415527,4635.032715,4443.990234,4630.589844,4630.589844,880722
2021-11-21,4628.242676,4630.758301,4478.770996,4478.770996,4478.770996,530360
2021-11-22,4478.365723,4478.365723,4211.877441,4253.607910,4253.607910,1450036
2021-11-23,4253.525391,4566.225098,4252.639648,4563.935059,4563.935059,986997
2021-11-24,4562.606445,4570.916504,4356.950684,4473.536133,4473.536133,1047360
2021-11-25,4427.501953,4738.336426,4422.609863,4478.171387,4478.171387,644637
2021-11-26,4735.946289,4739.776855,4150.532227,4256.214355,4256.214355,1404385
2021-11-27,4257.012207,4340.992676,4227.358887,4261.906738,4261.906738,429580
2021-11-28,4263.596680,4461.568848,4185.855469,4448.996094,4448.996094,1044148
2021-11-29,4448.797852,4634.378906,4446.745117,4630.348633,4630.348633,941905
2021-11-30,4630.785156,4917.589844,4573.464355,4851.339355,4851.339355,1507713
2021-12-01,4852.001465,5020.159668,4723.313477,4749.104492,4749.104492,4045101
2021-12-02,4749.021484,4776.327637,4649.438477,4696.609863,4696.609863,1024939
2021-12-03,4691.146484,4819.381836,4283.505859,4397.481445,4397.481445,2178670
2021-12-04,4395.756836,4396.594238,3901.856689,4285.046387,4285.046387,2950476
2021-12-05,4287.136719,4411.932617,4223.616211,4335.804688,4335.804688,1012858
2021-12-06,4337.028320,4552.555664,4116.993164,4546.981445,4546.981445,1742617
2021-12-07,4546.666016,4596.432129,4477.727051,4484.599609,4484.599609,506874
2021-12-08,4484.975586,4611.109863,4425.607422,4599.928223,4599.928223,623209
2021-12-09,4598.869629,4646.271973,4276.401367,4328.584961,4328.584961,1017317
2021-12-10,4326.291504,4405.242676,4088.300781,4100.611328,4100.611328,1414315
2021-12-11,4102.273926,4266.678711,4017.086914,4266.678711,4266.678711,1481909
2021-12-12,4265.301758,4341.366699,4193.271973,4332.169434,4332.169434,434274
2021-12-13,4332.278809,4335.669922,3859.480469,3940.187988,3940.187988,1435365
2021-12-14,3939.867676,4026.388184,3880.078369,4023.695068,4023.695068,1169594
2021-12-15,4022.979492,4276.679199,3827.219727,4202.805664,4202.805664,1724346
2021-12-16,4201.904785,4272.842285,4139.052246,4140.412598,4140.412598,1455744
2021-12-17,4141.482422,4145.154785,3865.120850,4042.791260,4042.791260,1414589
2021-12-18,4044.184082,4148.370117,3942.005859,4145.858398,4145.858398,843185
2021-12-19,4145.197266,4198.267090,4094.397461,4126.655762,4126.655762,800515
2021-12-20,4125.968262,4151.134766,3938.625488,4119.817383,4119.817383,1034333
2021-12-21,4119.623535,4251.876953,4118.560547,4230.109375,4230.109375,583229
2021-12-22,4231.248047,4272.062988,4153.967773,4181.003906,4181.003906,287488
2021-12-23,4181.812012,4359.538086,4109.255859,4323.176758,4323.176758,943545
2021-12-24,4323.360352,4340.065918,4244.933105,4250.871582,4250.871582,316639
2021-12-25,4251.725586,4330.096191,4238.395996,4319.348633,4319.348633,155707
2021-12-26,4321.192871,4327.034180,4228.720703,4274.099121,4274.099121,254653
2021-12-27,4274.583984,4313.999023,4245.146973,4245.670898,4245.670898,231203
2021-12-28,4247.766113,4251.457031,3952.665771,3976.446045,3976.446045,687952
2021-12-29,3977.551270,3990.703613,3803.817871,3804.471924,3804.471924,653028
2021-12-30,3804.554932,3935.065674,3795.702393,3900.654053,3900.654053,443343
2021-12-31,3901.485596,3986.635010,3844.549316,3878.538574,3878.538574,759351
2022-01-01,3878.602295,3927.952393,3877.929199,3925.952148,3925.952148,313312
2022-01-02,3925.985840,4011.631348,3921.135498,4009.769043,4009.769043,197973
2022-01-03,4009.772461,4018.632568,3895.843750,3951.665527,3951.665527,502869
2022-01-04,3951.691650,4057.640137,3931.045898,3992.730225,3992.730225,462882
2022-01-05,3992.886963,4012.200684,3634.502197,3733.186035,3733.186035,1215178
2022-01-06,3733.083252,3735.450928,3489.222168,3609.691650,3609.691650,1341638
2022-01-07,3609.415527,3609.415527,3273.479980,3372.082764,3372.082764,3791319
2022-01-08,3372.030762,3398.761230,3154.216797,3271.561768,3271.561768,1567604
2022-01-09,3271.779785,3356.052979,3249.673096,3328.540039,3328.540039,600863
2022-01-10,3328.631104,3352.992188,3117.251953,3238.604248,3238.604248,1455750
2022-01-11,3238.224854,3430.935547,3234.599609,3416.901123,3416.901123,678837
2022-01-12,3416.976074,3591.500732,3415.063965,3565.376709,3565.376709,783547
2022-01-13,3565.368408,3580.345947,3437.358398,3441.422363,3441.422363,491341
2022-01-14,3441.609863,3502.295898,3379.482422,3499.604736,3499.604736,595835
2022-01-15,3499.552490,3539.291992,3471.157227,3534.018311,3534.018311,207737
2022-01-16,3534.049805,3560.796631,3470.398926,3530.017334,3530.017334,510499
2022-01-17,3529.939941,3532.807373,3339.029785,3371.966064,3371.966064,744493
2022-01-18,3371.958740,3396.803223,3275.946777,3355.426758,3355.426758,640528
2022-01-19,3355.421631,3357.773193,3230.589111,3290.713379,3290.713379,940006
2022-01-20,3290.831543,3440.537109,3172.404053,3172.453125,3172.453125,999819
2022-01-21,3172.494385,3175.549561,2627.517822,2700.076172,2700.076172,3052790
2022-01-22,2700.061768,2747.702637,2464.100586,2534.353760,2534.353760,4258680
2022-01-23,2534.291504,2683.687012,2518.948730,2669.226074,2669.226074,1625103
2022-01-24,2669.160889,2670.186768,2274.646973,2572.120605,2572.120605,3914717
2022-01-25,2571.990967,2639.180176,2507.747070,2595.565674,2595.565674,1201859
2022-01-26,2595.574951,2862.606201,2557.367188,2620.680664,2620.680664,2534718
2022-01-27,2620.440918,2654.267334,2461.037842,2546.484131,2546.484131,2259472
2022-01-28,2546.421143,2681.323486,2513.914795,2680.302246,2680.302246,1428150
2022-01-29,2680.304443,2764.966553,2675.164551,2740.872803,2740.872803,831389
2022-01-30,2740.896484,2763.469238,2707.937012,2756.621582,2756.621582,445116
2022-01-31,2756.629883,2846.553955,2641.394043,2845.742676,2845.742676,1210833
2022-02-01,2845.744141,2958.765137,2844.793945,2954.337646,2954.337646,903709
2022-02-02,2954.322510,2961.343018,2783.807617,2833.916748,2833.916748,1055146
2022-02-03,2833.717285,2859.662109,2747.241455,2821.507324,2821.507324,903231
2022-02-04,2821.112305,3149.549805,2821.112305,3148.381592,3148.381592,1553652
2022-02-05,3148.455322,3215.832764,3145.561523,3193.331543,3193.331543,388952
2022-02-06,3193.300049,3229.979736,3142.949463,3228.844482,3228.844482,435222
2022-02-07,3228.582764,3357.148193,3185.074219,3330.391602,3330.391602,682299
2022-02-08,3330.496582,3398.037354,3226.351563,3302.689941,3302.689941,888040
2022-02-09,3302.481689,3440.569092,3263.578857,3438.696289,3438.696289,634636
2022-02-10,3438.616943,3462.588379,3264.979492,3264.979492,3264.979492,1888694
2022-02-11,3264.952148,3308.888184,3073.130859,3099.164063,3099.164063,1791008
2022-02-12,3099.210449,3149.246582,3050.422363,3078.017090,3078.017090,819870
2022-02-13,3078.019531,3111.758301,3025.465332,3048.776123,3048.776123,522281
2022-02-14,3048.826660,3122.616943,3022.594238,3106.063721,3106.063721,755825
2022-02-15,3106.055664,3369.740967,3103.184082,3367.449463,3367.449463,927603
2022-02-16,3367.252930,3367.307129,3247.220947,3324.163086,3324.163086,758216
2022-02-17,3324.103271,3331.948730,3043.319824,3058.090576,3058.090576,1318802
2022-02-18,3058.144775,3103.810303,2936.511475,2949.206055,2949.206055,792221
2022-02-19,2949.147217,2989.613037,2876.431641,2923.018799,2923.018799,881739
