Date,Open,High,Low,Close,Adj Close,Volume
2019-11-22,0.997358,1.026548,0.972164,0.992598,0.992598,2104541
2019-11-23,0.992184,1.028747,0.988341,1.016282,1.016282,311283
2019-11-24,1.016288,1.035136,0.995609,1.002270,1.002270,255060
2019-11-25,1.001289,1.034708,0.984805,1.007021,1.007021,958777
2019-11-26,1.007208,1.031428,0.991767,1.006096,1.006096,217385
2019-11-27,1.004964,1.028987,0.984415,0.997034,0.997034,478836
2019-11-28,0.999868,1.017569,0.992334,1.004738,1.004738,1295174
2019-11-29,1.004978,1.008154,0.993473,1.004759,1.004759,1517444
2019-11-30,1.004759,1.015764,1.000230,1.005228,1.005228,1099787
2019-12-01,1.004560,1.022320,0.995483,1.001040,1.001040,1383114
2019-12-02,1.002183,1.019378,0.993397,0.997916,0.997916,1652542
2019-12-03,0.997916,1.011597,0.991296,1.003919,1.003919,1436267
2019-12-04,1.003635,1.014257,0.984792,1.004450,1.004450,2308280
2019-12-05,1.004994,1.033486,0.997368,1.008205,1.008205,1399150
2019-12-06,1.008435,1.012020,0.999986,1.001905,1.001905,2479272
2019-12-07,1.001526,1.007875,0.998785,1.005785,1.005785,1931386
2019-12-08,1.005785,1.012745,1.000045,1.003661,1.003661,4015579
2019-12-09,1.003661,1.011019,0.996364,1.006436,1.006436,2776887
2019-12-10,1.006130,1.009076,1.001160,1.003851,1.003851,2237471
2019-12-11,1.003733,1.013802,1.002082,1.003030,1.003030,2841475
2019-12-12,1.003136,1.010460,0.996499,1.005456,1.005456,2372303
2019-12-13,1.005864,1.007776,0.999520,1.003854,1.003854,2211492
2019-12-14,1.003283,1.009757,1.001476,1.007594,1.007594,1645619
2019-12-15,1.007594,1.010131,0.981594,1.003221,1.003221,1505775
2019-12-16,1.003221,1.022722,0.999106,1.006222,1.006222,3403102
2019-12-17,1.006222,1.021092,0.999856,1.000816,1.000816,5002589
2019-12-18,1.002338,1.025661,0.993978,1.001963,1.001963,5256854
2019-12-19,1.002552,1.019948,0.997754,1.007567,1.007567,2055299
2019-12-20,1.007567,1.010299,0.996214,1.003855,1.003855,1686796
2019-12-21,1.003990,1.009588,1.001518,1.005012,1.005012,1342908
2019-12-22,1.005258,1.006858,0.997502,0.999937,0.999937,1591895
2019-12-23,0.999937,1.008941,0.994226,0.997308,0.997308,3625855
2019-12-24,0.996813,1.020666,0.994284,1.010182,1.010182,3862385
2019-12-25,1.010182,1.018153,1.002005,1.010641,1.010641,1790487
2019-12-26,1.010641,1.013643,0.994820,1.004380,1.004380,2858958
