Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,0.216713,0.248233,0.195411,0.223969,0.223969,3347920
2017-11-10,0.224700,0.231280,0.180161,0.187602,0.187602,2125460
2017-11-11,0.186398,0.197687,0.166026,0.179770,0.179770,2238980
2017-11-12,0.179667,0.198376,0.145948,0.170898,0.170898,5455200
2017-11-13,0.169117,0.205014,0.168743,0.183071,0.183071,2992650
2017-11-14,0.184815,0.199968,0.170400,0.188114,0.188114,2203410
2017-11-15,0.187613,0.193513,0.176030,0.186138,0.186138,1689780
2017-11-16,0.187482,0.188444,0.164531,0.169761,0.169761,1766160
2017-11-17,0.169455,0.171535,0.152477,0.159649,0.159649,2547360
2017-11-18,0.155009,0.177912,0.150702,0.170872,0.170872,1948470
2017-11-19,0.170798,0.173812,0.157416,0.162354,0.162354,1646620
2017-11-20,0.162366,0.166283,0.156672,0.162183,0.162183,1916880
2017-11-21,0.163476,0.168005,0.153796,0.154972,0.154972,1952710
2017-11-22,0.156980,0.174569,0.150318,0.168515,0.168515,2709660
2017-11-23,0.169655,0.190338,0.157085,0.164384,0.164384,3325760
2017-11-24,0.165317,0.193379,0.155927,0.192921,0.192921,3763260
2017-11-25,0.192811,0.193242,0.174594,0.180959,0.180959,2292830
2017-11-26,0.183492,0.185923,0.170017,0.182888,0.182888,1860700
2017-11-27,0.182888,0.185542,0.171907,0.184168,0.184168,4242550
2017-11-28,0.186821,0.192135,0.175586,0.176424,0.176424,5251760
2017-11-29,0.176567,0.182296,0.137963,0.145255,0.145255,5052720
2017-11-30,0.147360,0.176797,0.142163,0.170461,0.170461,4621870
2017-12-01,0.169528,0.179564,0.161270,0.177823,0.177823,4352980
2017-12-02,0.177941,0.222175,0.167361,0.207898,0.207898,7396790
2017-12-03,0.207998,0.255528,0.193607,0.230629,0.230629,8765840
2017-12-04,0.232595,0.253270,0.206793,0.229581,0.229581,6981590
2017-12-05,0.229270,0.313877,0.221351,0.313877,0.313877,12459200
2017-12-06,0.312358,0.353649,0.267842,0.291570,0.291570,12387900
2017-12-07,0.283690,0.308353,0.235807,0.260064,0.260064,6697780
2017-12-08,0.260004,0.273486,0.211824,0.245226,0.245226,4528570
2017-12-09,0.244985,0.267705,0.226415,0.238859,0.238859,3173600
2017-12-10,0.241055,0.267001,0.215909,0.252898,0.252898,3142570
2017-12-11,0.255079,0.287951,0.245527,0.260592,0.260592,7534170
2017-12-12,0.254114,0.270264,0.209596,0.231424,0.231424,10320200
2017-12-13,0.231428,0.288013,0.224191,0.261878,0.261878,10439800
2017-12-14,0.261320,0.366843,0.253102,0.308503,0.308503,16021700
2017-12-15,0.312604,0.354452,0.258224,0.320793,0.320793,13211800
2017-12-16,0.318199,0.352860,0.293005,0.341393,0.341393,13859700
2017-12-17,0.341848,0.444421,0.339906,0.417596,0.417596,20035600
2017-12-18,0.418269,0.434907,0.362783,0.434907,0.434907,18220400
2017-12-19,0.431075,0.508603,0.415128,0.439356,0.439356,13254800
2017-12-20,0.438729,0.438729,0.352756,0.372796,0.372796,10481200
2017-12-21,0.378562,0.466434,0.368811,0.424287,0.424287,12030600
2017-12-22,0.427648,0.456331,0.283609,0.426878,0.426878,14979800
2017-12-23,0.439272,0.723386,0.439272,0.577680,0.577680,24055000
2017-12-24,0.584562,0.604374,0.443830,0.544162,0.544162,15183200
2017-12-25,0.549337,0.584542,0.488990,0.501933,0.501933,7740550
2017-12-26,0.506289,0.549637,0.435954,0.521421,0.521421,10452900
2017-12-27,0.515710,0.530669,0.460536,0.505501,0.505501,6065390
2017-12-28,0.502782,0.513637,0.436507,0.506697,0.506697,5458410
2017-12-29,0.508161,0.518447,0.461160,0.486348,0.486348,5757530
2017-12-30,0.488004,0.586128,0.433333,0.586128,0.586128,9126190
2017-12-31,0.558809,0.613538,0.524516,0.601552,0.601552,9962080
2018-01-01,0.600415,0.736103,0.574218,0.733563,0.733563,11506300
2018-01-02,0.729082,0.764335,0.585715,0.673712,0.673712,12671100
2018-01-03,0.669799,0.704250,0.629135,0.681167,0.681167,8620400
2018-01-04,0.680094,1.022150,0.680094,0.984368,0.984368,24679000
2018-01-05,0.958734,1.263860,0.851669,0.907486,0.907486,23599300
2018-01-06,0.964796,1.192280,0.938462,1.063570,1.063570,16319300
2018-01-07,1.088320,1.321780,1.008050,1.270460,1.270460,23308800
2018-01-08,1.271670,1.435020,1.052920,1.377300,1.377300,25545400
2018-01-09,1.378310,1.424670,1.183730,1.228280,1.228280,14301200
2018-01-10,1.238270,1.264480,1.092960,1.188710,1.188710,11260700
2018-01-11,1.183700,1.293480,0.972191,1.010330,1.010330,10009300
2018-01-12,1.029750,1.141420,0.989549,1.051560,1.051560,9231200
2018-01-13,1.053460,1.284000,1.049090,1.101230,1.101230,12319900
2018-01-14,1.106440,1.154590,0.941085,1.010840,1.010840,5844480
2018-01-15,1.006950,1.037020,0.848422,0.877688,0.877688,8351260
2018-01-16,0.881772,0.881772,0.524756,0.756453,0.756453,8988860
2018-01-17,0.751847,0.768202,0.479321,0.698634,0.698634,7658770
2018-01-18,0.702454,0.819820,0.691333,0.744230,0.744230,5953820
2018-01-19,0.739170,0.908227,0.703131,0.812905,0.812905,7383730
2018-01-20,0.820674,1.219300,0.805499,1.219300,1.219300,13848900
2018-01-21,1.195640,1.195640,0.840487,0.887828,0.887828,22703900
2018-01-22,0.905794,1.015860,0.734843,0.802858,0.802858,12408600
2018-01-23,0.802235,0.862839,0.718654,0.801917,0.801917,7552930
2018-01-24,0.798848,0.834116,0.766961,0.792863,0.792863,6451640
2018-01-25,0.800383,0.832663,0.720689,0.760437,0.760437,6271900
2018-01-26,0.756811,0.787677,0.678423,0.709853,0.709853,5618280
2018-01-27,0.710961,0.846373,0.689705,0.780675,0.780675,14915400
2018-01-28,0.789529,0.855933,0.751998,0.760601,0.760601,9034380
2018-01-29,0.756799,0.761525,0.685925,0.697712,0.697712,5220320
2018-01-30,0.700005,0.700005,0.562775,0.596778,0.596778,5598540
2018-01-31,0.598872,0.624020,0.565813,0.620146,0.620146,6957010
2018-02-01,0.619959,0.623401,0.480307,0.520347,0.520347,6605630
2018-02-02,0.518440,0.523837,0.351950,0.494574,0.494574,7123780
2018-02-03,0.500117,0.544792,0.453403,0.518558,0.518558,5826330
2018-02-04,0.518612,0.525754,0.403487,0.434371,0.434371,5171480
2018-02-05,0.430158,0.437098,0.307245,0.341506,0.341506,4347320
2018-02-06,0.343707,0.438514,0.272057,0.425248,0.425248,6105750
2018-02-07,0.425813,0.443644,0.373128,0.376771,0.376771,5201810
2018-02-08,0.375524,0.433127,0.375524,0.411080,0.411080,5285960
2018-02-09,0.412028,0.440020,0.391976,0.435194,0.435194,3047610
2018-02-10,0.435503,0.480114,0.400166,0.419874,0.419874,3474900
2018-02-11,0.419716,0.435649,0.378313,0.416157,0.416157,2544010
2018-02-12,0.417541,0.519708,0.414619,0.490282,0.490282,7646360
2018-02-13,0.488930,0.624750,0.482524,0.570759,0.570759,30283200
2018-02-14,0.564205,0.587916,0.532434,0.568253,0.568253,11953100
2018-02-15,0.568245,0.579358,0.529747,0.565251,0.565251,7288970
2018-02-16,0.561803,0.666601,0.557657,0.639628,0.639628,9385160
2018-02-17,0.644339,0.683901,0.636546,0.672487,0.672487,8038940
2018-02-18,0.676664,0.781357,0.587149,0.761761,0.761761,15946800
2018-02-19,0.760064,0.875907,0.710500,0.774362,0.774362,29965000
2018-02-20,0.771259,0.820339,0.698196,0.699926,0.699926,11664800
2018-02-21,0.695364,0.734271,0.623681,0.653669,0.653669,7049450
2018-02-22,0.654794,0.713841,0.584273,0.601923,0.601923,5678200
2018-02-23,0.601214,0.676693,0.572225,0.674791,0.674791,6902820
2018-02-24,0.676026,0.718403,0.618498,0.650958,0.650958,5582380
2018-02-25,0.646013,0.699827,0.636775,0.675715,0.675715,5793540
2018-02-26,0.672751,0.698348,0.641757,0.691446,0.691446,4113690
2018-02-27,0.691860,0.735180,0.676655,0.723957,0.723957,5426840
2018-02-28,0.724143,0.740327,0.661052,0.661447,0.661447,4943770
2018-03-01,0.662293,0.680856,0.649849,0.663065,0.663065,3992240
2018-03-02,0.661663,0.673799,0.646619,0.652742,0.652742,3763040
2018-03-03,0.652153,0.669431,0.615337,0.628706,0.628706,3547810
2018-03-04,0.629218,0.640109,0.574630,0.592818,0.592818,4243320
2018-03-05,0.594186,0.608093,0.576373,0.586738,0.586738,4530590
2018-03-06,0.583690,0.583690,0.529083,0.533870,0.533870,3218950
2018-03-07,0.533835,0.567519,0.455621,0.521148,0.521148,5364650
2018-03-08,0.517473,0.523540,0.461371,0.486422,0.486422,3397200
2018-03-09,0.485427,0.492362,0.431485,0.480877,0.480877,3412130
2018-03-10,0.478701,0.511314,0.466054,0.467710,0.467710,2491710
2018-03-11,0.465669,0.516688,0.446866,0.513524,0.513524,2527380
2018-03-12,0.510991,0.563421,0.496240,0.510198,0.510198,5513180
